"Case_Type","Cases","Difference","Date","Province_State","Admin2","Lat","Long"
"Confirmed",0,0,2020-01-25,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-26,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-27,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-28,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-29,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-30,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-31,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-01,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-02,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-03,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-04,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-05,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-06,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-07,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-08,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-09,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-10,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-11,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-12,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-13,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-14,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-15,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-16,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-17,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-18,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-19,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-20,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-21,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-22,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-23,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-24,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-25,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-26,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-27,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-28,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-02-29,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-01,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-02,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-03,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-04,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-05,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-06,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-07,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-08,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-09,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-10,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-11,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-12,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-13,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-14,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-15,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-16,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-17,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-18,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-19,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-20,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-21,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-22,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-23,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-24,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-25,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-03-26,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",1,1,2020-03-27,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",1,0,2020-03-28,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",1,0,2020-03-29,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",1,0,2020-03-30,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",3,2,2020-03-31,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",3,0,2020-04-01,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",3,0,2020-04-02,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,6,2020-04-03,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-04,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-05,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-06,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-07,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-08,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-09,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",9,0,2020-04-10,"Colorado","Baca",37.31940883,-102.5603223
"Confirmed",0,0,2020-01-22,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-23,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-24,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-25,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-26,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-27,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-28,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-29,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-30,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-31,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-01,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-02,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-03,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-04,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-05,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-06,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-07,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-08,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-09,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-10,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-11,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-12,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-13,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-14,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-15,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-16,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-17,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-18,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-19,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-20,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-21,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-22,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-23,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-24,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-25,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-26,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-27,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-28,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-02-29,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-01,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-02,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-03,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-04,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-05,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-06,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-07,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-08,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-09,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-10,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-11,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-12,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-13,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-14,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-15,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-16,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-17,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-18,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-19,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-20,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-21,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-22,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-23,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-24,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-25,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-26,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-27,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-28,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-29,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-30,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-03-31,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-01,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-02,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-03,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-04,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-05,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-06,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-07,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-08,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-09,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-04-10,"Colorado","Bent",37.95474293,-103.0720195
"Confirmed",0,0,2020-01-22,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-23,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-24,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-25,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-26,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-27,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-28,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-29,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-30,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-31,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-01,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-02,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-03,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-04,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-05,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-06,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-07,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-08,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-09,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-10,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-11,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-12,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-13,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-14,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-15,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-16,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-17,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-18,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-19,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-20,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-21,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-22,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-23,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-24,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-25,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-26,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-27,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-28,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-02-29,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-01,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-02,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-03,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-04,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-05,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-06,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-07,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-08,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-09,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-10,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-11,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-12,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",1,1,2020-03-13,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,-1,2020-03-14,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-03-15,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",7,7,2020-03-16,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",11,4,2020-03-17,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",11,0,2020-03-18,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",11,0,2020-03-19,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",16,5,2020-03-20,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",30,14,2020-03-21,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",37,7,2020-03-22,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",39,2,2020-03-23,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",39,0,2020-03-24,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",49,10,2020-03-25,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",66,17,2020-03-26,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",66,0,2020-03-27,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",76,10,2020-03-28,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",90,14,2020-03-29,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",90,0,2020-03-30,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",107,17,2020-03-31,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",107,0,2020-04-01,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",114,7,2020-04-02,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",132,18,2020-04-03,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",143,11,2020-04-04,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",177,34,2020-04-05,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",189,12,2020-04-06,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",206,17,2020-04-07,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",207,1,2020-04-08,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",207,0,2020-04-09,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",217,10,2020-04-10,"Colorado","Boulder",40.09313619,-105.3546767
"Confirmed",0,0,2020-01-22,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-23,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-24,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-25,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-26,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-27,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-28,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-29,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-30,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-01-31,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-01,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-02,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-03,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-04,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-05,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-06,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-07,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-08,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-09,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-10,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-11,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-12,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-13,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-14,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-15,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-16,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-17,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-18,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-19,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-20,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-21,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-22,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-23,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-24,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-25,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-26,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-27,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-28,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-02-29,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-01,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-02,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-03,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-04,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-05,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-06,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-07,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-08,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-09,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-10,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-11,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-12,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-13,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-14,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-15,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-16,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-17,"Colorado","Broomfield",39.95998787,-105.0566324
"Confirmed",0,0,2020-03-18,"Colorado","Broomfield",39.95998787,-105.0566324
